_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-14,COVID275,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C1B-severe_Up,,-14,40,20,28160,15,472,10,2.1,0.66,2537|3105|4599|4600|4939|6772|10410|10581|10964|54739,IFI6|HLA-A|MX1|MX2|OAS2|STAT1|IFITM3|IFITM2|IFI44L|XAF1,-11,0
1,-12,COVID020,M1,1,0,COVID,200,RNA_Blanco-Melo_NHBE_Up,,-12,11,12,28160,85,472,16,3.4,0.83,597|684|2537|3665|4050|4599|4600|4938|4939|4940|8519|8740|10379|54739|85441|94240,BCL2A1|BST2|IFI6|IRF7|LTB|MX1|MX2|OAS1|OAS2|OAS3|IFITM1|TNFSF14|IRF9|XAF1|HELZ2|EPSTI1,-9.2,0
1,-12,COVID246,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C1B-severe_Up,,-12,12,12,28160,77,472,15,3.2,0.81,1191|2537|2896|3105|3428|4599|4600|4939|4940|8875|10410|10561|10581|10964|54739,CLU|IFI6|GRN|HLA-A|IFI16|MX1|MX2|OAS2|OAS3|VNN2|IFITM3|IFI44|IFITM2|IFI44L|XAF1,-8.7,0
1,-11,COVID354,M1,1,0,COVID,200,RNA_Zhang_NK-cells_severe-only_Up,,-11,16,13,28160,45,472,12,2.5,0.72,834|1471|2207|3433|8743|9111|23586|51056|51191|51251|91351|445815,CASP1|CST3|FCER1G|IFIT2|TNFSF10|NMI|DDX58|LAP3|HERC5|NT5C3A|DDX60L|PALM2AKAP2,-8.3,0
1,-11,COVID040,M1,1,0,COVID,200,RNA_Sun_Calu-3_24h_Up,,-11,5.2,9.5,28160,300,472,26,5.5,1.1,3433|3434|3437|3669|4599|4600|4939|4940|6772|8334|8638|10346|10561|10964|11080|23586|24138|51191|51251|54625|54809|55601|91351|91543|129607|152926,IFIT2|IFIT1|IFIT3|ISG20|MX1|MX2|OAS2|OAS3|STAT1|H2AC6|OASL|TRIM22|IFI44|IFI44L|DNAJB4|DDX58|IFIT5|HERC5|NT5C3A|PARP14|SAMD9|DDX60|DDX60L|RSAD2|CMPK2|PPM1K,-8.1,0
1,-9.6,COVID026,M1,1,0,COVID,200,RNA_Lamers_intestinal-organoid_differentiated_Up,,-9.6,17,12,28160,36,472,10,2.1,0.66,1514|2537|3437|4502|4599|8638|9636|10410|11277|51191,CTSL|IFI6|IFIT3|MT2A|MX1|OASL|ISG15|IFITM3|TREX1|HERC5,-6.7,0
1,-9.5,COVID032,M1,1,0,COVID,200,RNA_Liao_BALF-severe_Up,,-9.5,4.8,8.6,28160,300,472,24,5.1,1,1191|1390|3507|3665|3669|4599|4600|8519|10410|10578|10581|11274|11277|51513|64951|81030|84126|84941|85441|91543|285195|389289|445815|100463486,CLU|CREM|IGHM|IRF7|ISG20|MX1|MX2|IFITM1|IFITM3|GNLY|IFITM2|USP18|TREX1|ETV7|MRPS24|ZBP1|ATRIP|HSH2D|HELZ2|RSAD2|SLC9A9|ANXA2R|PALM2AKAP2|MTRNR2L8,-6.7,0
1,-8.4,COVID284,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C6_Up,,-8.4,26,13,28160,16,472,7,1.5,0.56,3434|4599|9636|10561|10964|83666|91543,IFIT1|MX1|ISG15|IFI44|IFI44L|PARP9|RSAD2,-5.7,0
1,-8.1,COVID262,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C1B-severe_Up,,-8.1,12,10,28160,49,472,10,2.1,0.66,2537|2896|3105|4599|4940|5359|6772|10410|10561|10964,IFI6|GRN|HLA-A|MX1|OAS3|PLSCR1|STAT1|IFITM3|IFI44|IFI44L,-5.4,0
1,-7.3,COVID030,M1,1,0,COVID,200,RNA_Liao_BALF-mild_Up,,-7.3,4.2,7.2,28160,300,472,21,4.4,0.95,1191|2848|3669|3823|4509|4599|6981|8519|10410|11274|11277|27074|28692|64951|81030|84126|84941|85441|91543|445815|100463486,CLU|GPR25|ISG20|KLRC3|ATP8|MX1|TRGV7|IFITM1|IFITM3|USP18|TREX1|LAMP3|TRAV1-2|MRPS24|ZBP1|ATRIP|HSH2D|HELZ2|RSAD2|PALM2AKAP2|MTRNR2L8,-4.6,0
1,-7.3,COVID311,M1,1,0,COVID,200,RNA_Wilk_CD8+T-cells_patient-C4_Up,,-7.3,19,11,28160,22,472,7,1.5,0.56,3507|4599|4939|4940|6772|10964|54739,IGHM|MX1|OAS2|OAS3|STAT1|IFI44L|XAF1,-4.6,0
1,-6.5,COVID361,M1,1,0,COVID,200,RNA_Zhang_B-cells_moderate-only_Up,,-6.5,15,9.6,28160,28,472,7,1.5,0.56,3428|51131|51246|51251|51510|55601|91543,IFI16|PHF11|SHISA5|NT5C3A|CHMP5|DDX60|RSAD2,-3.8,0
1,-6,COVID343,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C4_Up,,-6,5.9,7.1,28160,121,472,12,2.5,0.72,2537|3507|3512|3514|4599|4939|6748|6772|9636|10410|10964|51237,IFI6|IGHM|JCHAIN|IGKC|MX1|OAS2|SSR4|STAT1|ISG15|IFITM3|IFI44L|MZB1,-3.4,0
1,-5.4,COVID352,M1,1,0,COVID,200,RNA_Zhang_Monocytes_moderate-only_Up,,-5.4,14,8.5,28160,26,472,6,1.3,0.52,834|10589|51131|51246|84941|440836,CASP1|DRAP1|PHF11|SHISA5|HSH2D|ODF3B,-2.8,0
1,-4.5,COVID289,M1,1,0,COVID,200,RNA_Wilk_NK-cells_patient-C1B-severe_Up,,-4.5,20,8.5,28160,12,472,4,0.85,0.42,6966|6967|10219|28526,TRGC1|TRGC2|KLRG1|TRDC,-1.9,0
1,-4.4,COVID327,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C4_Up,,-4.4,12,7.3,28160,24,472,5,1.1,0.47,3507|4599|4939|10964|54739,IGHM|MX1|OAS2|IFI44L|XAF1,-1.9,0
1,-4.2,COVID271,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C7_Up,,-4.2,11,7,28160,26,472,5,1.1,0.47,6772|8743|10410|51056|64167,STAT1|TNFSF10|IFITM3|LAP3|ERAP2,-1.7,0
1,-3.6,COVID333,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C7_Up,,-3.6,22,7.9,28160,8,472,3,0.64,0.37,5996|6772|64167,RGS1|STAT1|ERAP2,-1.2,0
1,-3.4,COVID053,M1,1,0,COVID,200,RNA_Xiong_PBMC_Down,,-3.4,3,4.2,28160,257,472,13,2.8,0.75,2|3|3820|4603|5729|8644|9241|10219|28526|162966|259197|100507612|105377006,A2M|A2MP1|KLRB1|MYBL1|PTGDR|AKR1C3|NOG|KLRG1|TRDC|ZNF600|NCR3|LINC00402|LINC02084,-1,0
1,-3.3,COVID350,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C7_Down,,-3.3,7.6,5.4,28160,39,472,5,1.1,0.47,973|3105|3507|4050|10578,CD79A|HLA-A|IGHM|LTB|GNLY,-0.98,0
1,-3.3,COVID347,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C6_Up,,-3.3,4.3,4.6,28160,110,472,8,1.7,0.59,241|966|2537|2896|3151|4599|9636|10964,ALOX5AP|CD59|IFI6|GRN|HMGN2|MX1|ISG15|IFI44L,-0.93,0
1,-3.2,COVID134,M1,1,0,COVID,200,Proteome_Stukalov_A549-ACE2_24h_Down,,-3.2,2.8,4.1,28160,299,472,14,3,0.78,1163|2896|3105|4236|6502|6811|8971|9419|23557|26472|27338|91272|115939|221078,CKS1B|GRN|HLA-A|MFAP1|SKP2|STX5|H1-10|CRIPT|SNAPIN|PPP1R14B|UBE2S|BOD1|TSR3|NSUN6,-0.91,0
1,-2.9,COVID285,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C7_Up,,-2.9,8.2,5.1,28160,29,472,4,0.85,0.42,1052|6772|51056|64167,CEBPD|STAT1|LAP3|ERAP2,-0.63,0
1,-2.7,COVID387,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_ORF8,,-2.7,2.6,3.6,28160,300,472,13,2.8,0.75,1528|3151|3434|6811|8334|9419|27338|51058|51599|55151|147007|157567|102288414,CYB5A|HMGN2|IFIT1|STX5|H2AC6|CRIPT|UBE2S|ZNF691|LSR|TMEM38B|TMEM199|ANKRD46|C11orf98,-0.54,0
1,-2.7,COVID337,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1B-severe_Up,,-2.7,4,4,28160,104,472,7,1.5,0.56,360|3507|3512|3514|4599|6748|51237,AQP3|IGHM|JCHAIN|IGKC|MX1|SSR4|MZB1,-0.52,0
1,-2.6,COVID339,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C2_Up,,-2.6,7,4.6,28160,34,472,4,0.85,0.42,3507|3512|3514|51237,IGHM|JCHAIN|IGKC|MZB1,-0.43,0
1,-2.5,COVID232,M1,1,0,COVID,200,Translatome_Bojkova_Caco-2_6h_Down,,-2.5,9.9,5,28160,18,472,3,0.64,0.37,1891|8644|55573,ECH1|AKR1C3|CDV3,-0.36,0
1,-2.4,COVID248,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C2_Up,,-2.4,4.7,3.9,28160,63,472,5,1.1,0.47,1191|3507|10410|10581|91351,CLU|IGHM|IFITM3|IFITM2|DDX60L,-0.27,0
1,-2.3,COVID373,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP2,,-2.3,2.6,3.2,28160,228,472,10,2.1,0.66,3433|3434|3437|6772|23586|24138|51191|79096|83666|445815,IFIT2|IFIT1|IFIT3|STAT1|DDX58|IFIT5|HERC5|C11orf49|PARP9|PALM2AKAP2,-0.21,0
1,-2.2,COVID022,M1,1,0,COVID,200,RNA_Keller_B-cells-CD21pos_infection_Up,,-2.2,2.4,3.1,28160,269,472,11,2.3,0.69,307|3003|4938|4940|5698|6282|6772|7940|9246|23569|83666,ANXA4|GZMK|OAS1|OAS3|PSMB9|S100A11|STAT1|LST1|UBE2L6|PADI4|PARP9,-0.17,0
1,-2.1,COVID141,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_M_Up,,-2.1,3.5,3.3,28160,103,472,6,1.3,0.52,1163|5782|10379|64951|83666|84936,CKS1B|PTPN12|IRF9|MRPS24|PARP9|ZFYVE19,-0.093,0
1,-2.1,COVID205,M1,1,0,COVID,200,Proteome_Li_Urine-severe-vs-healthy_Down,,-2.1,2.8,3.1,28160,170,472,8,1.7,0.59,567|966|1293|2896|3512|10516|10577|51246,B2M|CD59|COL6A3|GRN|JCHAIN|FBLN5|NPC2|SHISA5,-0.09,0
1,-2.1,COVID293,M1,1,0,COVID,200,RNA_Wilk_NK-cells_patient-C3_Up,,-2.1,7.2,4,28160,25,472,3,0.64,0.37,6772|54739|83666,STAT1|XAF1|PARP9,-0.09,0
1,-2.1,COVID170,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_N_Down,,-2.1,3,3.1,28160,137,472,7,1.5,0.56,1528|3315|4801|6811|8683|29780|79568,CYB5A|HSPB1|NFYB|STX5|SRSF9|PARVB|MAIP1,-0.081,0
