Cluster,Score,Type,Gene,Symbol,Network
1,3.2758620689655173,Clustered,3007,H1-3,MyList_SUB1
1,3.2758620689655173,Clustered,3009,H1-5,MyList_SUB1
1,3.2758620689655173,Clustered,3572,IL6ST,MyList_SUB1
1,3.2758620689655173,Clustered,865,CBFB,MyList_SUB1
1,3.2758620689655173,Clustered,5286,PIK3C2A,MyList_SUB1
1,3.2758620689655173,Clustered,7994,KAT6A,MyList_SUB1
1,3.2758620689655173,Clustered,9716,AQR,MyList_SUB1
1,3.2758620689655173,Clustered,6774,STAT3,MyList_SUB1
1,3.2758620689655173,Clustered,8189,SYMPK,MyList_SUB1
1,3.2758620689655173,Clustered,7297,TYK2,MyList_SUB1
1,3.2758620689655173,Clustered,23149,FCHO1,MyList_SUB1
4,1.823529411764706,Clustered,387263,C6orf120,MyList_SUB1
4,1.823529411764706,Clustered,2799,GNS,MyList_SUB1
4,1.823529411764706,Clustered,3843,IPO5,MyList_SUB1
4,1.823529411764706,Clustered,3054,HCFC1,MyList_SUB1
4,1.823529411764706,Clustered,55809,TRERF1,MyList_SUB1
4,1.823529411764706,Clustered,6576,SLC25A1,MyList_SUB1
4,1.823529411764706,Seed,8850,KAT2B,MyList_SUB1
4,1.823529411764706,Clustered,23468,CBX5,MyList_SUB1
4,1.823529411764706,Clustered,10155,TRIM28,MyList_SUB1
4,1.823529411764706,Clustered,3836,KPNA1,MyList_SUB1
4,1.823529411764706,Clustered,2033,EP300,MyList_SUB1
4,1.823529411764706,Clustered,57649,PHF12,MyList_SUB1
4,1.823529411764706,Clustered,405,ARNT,MyList_SUB1
4,1.823529411764706,Clustered,4069,LYZ,MyList_SUB1
4,1.823529411764706,Clustered,149041,RC3H1,MyList_SUB1
4,1.823529411764706,Clustered,23526,ARHGAP45,MyList_SUB1
4,1.823529411764706,Clustered,3614,IMPDH1,MyList_SUB1
2,1.6956521739130435,Clustered,11218,DDX20,MyList_SUB1
2,1.6956521739130435,Clustered,10274,STAG1,MyList_SUB1
2,1.6956521739130435,Clustered,84445,LZTS2,MyList_SUB1
2,1.6956521739130435,Clustered,26953,RANBP6,MyList_SUB1
2,1.6956521739130435,Clustered,161176,SYNE3,MyList_SUB1
2,1.6956521739130435,Clustered,6497,SKI,MyList_SUB1
2,1.6956521739130435,Clustered,5834,PYGB,MyList_SUB1
2,1.6956521739130435,Clustered,79888,LPCAT1,MyList_SUB1
2,1.6956521739130435,Clustered,28996,HIPK2,MyList_SUB1
2,1.6956521739130435,Clustered,27161,AGO2,MyList_SUB1
2,1.6956521739130435,Clustered,3916,LAMP1,MyList_SUB1
2,1.6956521739130435,Clustered,55746,NUP133,MyList_SUB1
2,1.6956521739130435,Clustered,23049,SMG1,MyList_SUB1
2,1.6956521739130435,Clustered,8140,SLC7A5,MyList_SUB1
2,1.6956521739130435,Clustered,84726,PRRC2B,MyList_SUB1
2,1.6956521739130435,Clustered,1362,CPD,MyList_SUB1
2,1.6956521739130435,Clustered,79026,AHNAK,MyList_SUB1
2,1.6956521739130435,Clustered,1975,EIF4B,MyList_SUB1
2,1.6956521739130435,Seed,7916,PRRC2A,MyList_SUB1
2,1.6956521739130435,Clustered,6249,CLIP1,MyList_SUB1
2,1.6956521739130435,Clustered,23332,CLASP1,MyList_SUB1
2,1.6956521739130435,Clustered,10484,SEC23A,MyList_SUB1
2,1.6956521739130435,Clustered,1938,EEF2,MyList_SUB1
3,1.5789473684210527,Clustered,5290,PIK3CA,MyList_SUB1
3,1.5789473684210527,Clustered,867,CBL,MyList_SUB1
3,1.5789473684210527,Clustered,8295,TRRAP,MyList_SUB1
3,1.5789473684210527,Clustered,162,AP1B1,MyList_SUB1
3,1.5789473684210527,Clustered,8661,EIF3A,MyList_SUB1
3,1.5789473684210527,Seed,10105,PPIF,MyList_SUB1
3,1.5789473684210527,Clustered,55697,VAC14,MyList_SUB1
3,1.5789473684210527,Clustered,1981,EIF4G1,MyList_SUB1
3,1.5789473684210527,Clustered,5829,PXN,MyList_SUB1
3,1.5789473684210527,Clustered,7280,TUBB2A,MyList_SUB1
3,1.5789473684210527,Clustered,100101267,POM121C,MyList_SUB1
3,1.5789473684210527,Clustered,9883,POM121,MyList_SUB1
3,1.5789473684210527,Clustered,5170,PDPK1,MyList_SUB1
3,1.5789473684210527,Clustered,4839,NOP2,MyList_SUB1
3,1.5789473684210527,Clustered,4627,MYH9,MyList_SUB1
3,1.5789473684210527,Clustered,25929,GEMIN5,MyList_SUB1
3,1.5789473684210527,Clustered,23367,LARP1,MyList_SUB1
3,1.5789473684210527,Clustered,1213,CLTC,MyList_SUB1
3,1.5789473684210527,Clustered,8662,EIF3B,MyList_SUB1
7,1.25,Clustered,55274,PHF10,MyList_SUB1
7,1.25,Clustered,57492,ARID1B,MyList_SUB1
7,1.25,Clustered,9189,ZBED1,MyList_SUB1
7,1.25,Clustered,8289,ARID1A,MyList_SUB1
6,1.0,Clustered,8440,NCK2,MyList_SUB1
6,1.0,Clustered,22839,DLGAP4,MyList_SUB1
6,1.0,Clustered,64332,NFKBIZ,MyList_SUB1
6,1.0,Clustered,26999,CYFIP2,MyList_SUB1
6,1.0,Clustered,80149,ZC3H12A,MyList_SUB1
8,1.0,Clustered,51564,HDAC7,MyList_SUB1
8,1.0,Clustered,57459,GATAD2B,MyList_SUB1
8,1.0,Clustered,54815,GATAD2A,MyList_SUB1
9,1.0,Clustered,23013,SPEN,MyList_SUB1
9,1.0,Clustered,64783,RBM15,MyList_SUB1
9,1.0,Seed,29890,RBM15B,MyList_SUB1
